Source,Target,Story
Eleventh Doctor,Clara Oswald,The_Bells_of_Saint_John_(TV_story)
Eleventh Doctor,Angie Maitland,The_Bells_of_Saint_John_(TV_story)
Eleventh Doctor,Artie Maitland,The_Bells_of_Saint_John_(TV_story)
Eleventh Doctor,Great Intelligence,The_Bells_of_Saint_John_(TV_story)
Eleventh Doctor,Rosemary Kizlet,The_Bells_of_Saint_John_(TV_story)
Clara Oswald,Angie Maitland,The_Bells_of_Saint_John_(TV_story)
Clara Oswald,Artie Maitland,The_Bells_of_Saint_John_(TV_story)
Clara Oswald,Great Intelligence,The_Bells_of_Saint_John_(TV_story)
Clara Oswald,Rosemary Kizlet,The_Bells_of_Saint_John_(TV_story)
Angie Maitland,Artie Maitland,The_Bells_of_Saint_John_(TV_story)
Angie Maitland,Great Intelligence,The_Bells_of_Saint_John_(TV_story)
Angie Maitland,Rosemary Kizlet,The_Bells_of_Saint_John_(TV_story)
Artie Maitland,Great Intelligence,The_Bells_of_Saint_John_(TV_story)
Artie Maitland,Rosemary Kizlet,The_Bells_of_Saint_John_(TV_story)
Great Intelligence,Rosemary Kizlet,The_Bells_of_Saint_John_(TV_story)
Eleventh Doctor,Clara Oswald (The Bells of Saint John),The_Rings_of_Akhaten_(TV_story)
Eleventh Doctor,Akhaten,The_Rings_of_Akhaten_(TV_story)
Eleventh Doctor,Mummy (The Rings of Akhaten),The_Rings_of_Akhaten_(TV_story)
Eleventh Doctor,Vigil,The_Rings_of_Akhaten_(TV_story)
Clara Oswald (The Bells of Saint John),Akhaten,The_Rings_of_Akhaten_(TV_story)
Clara Oswald (The Bells of Saint John),Mummy (The Rings of Akhaten),The_Rings_of_Akhaten_(TV_story)
Clara Oswald (The Bells of Saint John),Vigil,The_Rings_of_Akhaten_(TV_story)
Akhaten,Mummy (The Rings of Akhaten),The_Rings_of_Akhaten_(TV_story)
Akhaten,Vigil,The_Rings_of_Akhaten_(TV_story)
Mummy (The Rings of Akhaten),Vigil,The_Rings_of_Akhaten_(TV_story)
Eleventh Doctor,Clara Oswald,Cold_War_(TV_story)
Eleventh Doctor,Grand Marshall,Cold_War_(TV_story)
Eleventh Doctor,Skaldak,Cold_War_(TV_story)
Clara Oswald,Grand Marshall,Cold_War_(TV_story)
Clara Oswald,Skaldak,Cold_War_(TV_story)
Grand Marshall,Skaldak,Cold_War_(TV_story)
Eleventh Doctor,Clara Oswald,Hide_(TV_story)
Eleventh Doctor,Clara Oswald,Journey_to_the_Centre_of_the_TARDIS_(TV_story)
Eleventh Doctor,Time zombie,Journey_to_the_Centre_of_the_TARDIS_(TV_story)
Clara Oswald,Time zombie,Journey_to_the_Centre_of_the_TARDIS_(TV_story)
Eleventh Doctor,Clara Oswald,The_Crimson_Horror_(TV_story)
Eleventh Doctor,Paternoster Gang,The_Crimson_Horror_(TV_story)
Eleventh Doctor,Winifred Gillyflower,The_Crimson_Horror_(TV_story)
Eleventh Doctor,Mister Sweet,The_Crimson_Horror_(TV_story)
Clara Oswald,Paternoster Gang,The_Crimson_Horror_(TV_story)
Clara Oswald,Winifred Gillyflower,The_Crimson_Horror_(TV_story)
Clara Oswald,Mister Sweet,The_Crimson_Horror_(TV_story)
Paternoster Gang,Winifred Gillyflower,The_Crimson_Horror_(TV_story)
Paternoster Gang,Mister Sweet,The_Crimson_Horror_(TV_story)
Winifred Gillyflower,Mister Sweet,The_Crimson_Horror_(TV_story)
Eleventh Doctor,Clara Oswald,Nightmare_in_Silver_(TV_story)
Eleventh Doctor,Angie Maitland,Nightmare_in_Silver_(TV_story)
Eleventh Doctor,Artie Maitland,Nightmare_in_Silver_(TV_story)
Eleventh Doctor,Mr Clever,Nightmare_in_Silver_(TV_story)
Eleventh Doctor,Cyberman,Nightmare_in_Silver_(TV_story)
Clara Oswald,Angie Maitland,Nightmare_in_Silver_(TV_story)
Clara Oswald,Artie Maitland,Nightmare_in_Silver_(TV_story)
Clara Oswald,Mr Clever,Nightmare_in_Silver_(TV_story)
Clara Oswald,Cyberman,Nightmare_in_Silver_(TV_story)
Angie Maitland,Artie Maitland,Nightmare_in_Silver_(TV_story)
Angie Maitland,Mr Clever,Nightmare_in_Silver_(TV_story)
Angie Maitland,Cyberman,Nightmare_in_Silver_(TV_story)
Artie Maitland,Mr Clever,Nightmare_in_Silver_(TV_story)
Artie Maitland,Cyberman,Nightmare_in_Silver_(TV_story)
Mr Clever,Cyberman,Nightmare_in_Silver_(TV_story)
Eleventh Doctor,Clara Oswald,The_Name_of_the_Doctor_(TV_story)
Eleventh Doctor,Paternoster Gang,The_Name_of_the_Doctor_(TV_story)
Eleventh Doctor,River Song,The_Name_of_the_Doctor_(TV_story)
Eleventh Doctor,War Doctor,The_Name_of_the_Doctor_(TV_story)
Eleventh Doctor,Great Intelligence,The_Name_of_the_Doctor_(TV_story)
Clara Oswald,Paternoster Gang,The_Name_of_the_Doctor_(TV_story)
Clara Oswald,River Song,The_Name_of_the_Doctor_(TV_story)
Clara Oswald,War Doctor,The_Name_of_the_Doctor_(TV_story)
Clara Oswald,Great Intelligence,The_Name_of_the_Doctor_(TV_story)
Paternoster Gang,River Song,The_Name_of_the_Doctor_(TV_story)
Paternoster Gang,War Doctor,The_Name_of_the_Doctor_(TV_story)
Paternoster Gang,Great Intelligence,The_Name_of_the_Doctor_(TV_story)
River Song,War Doctor,The_Name_of_the_Doctor_(TV_story)
River Song,Great Intelligence,The_Name_of_the_Doctor_(TV_story)
War Doctor,Great Intelligence,The_Name_of_the_Doctor_(TV_story)
Eleventh Doctor,Clara Oswald,The_Day_of_the_Doctor_(TV_story)
Eleventh Doctor,War Doctor,The_Day_of_the_Doctor_(TV_story)
Eleventh Doctor,Tenth Doctor,The_Day_of_the_Doctor_(TV_story)
Eleventh Doctor,The Moment,The_Day_of_the_Doctor_(TV_story)
Eleventh Doctor,Kate Stewart,The_Day_of_the_Doctor_(TV_story)
Eleventh Doctor,Petronella Osgood,The_Day_of_the_Doctor_(TV_story)
Eleventh Doctor,Elizabeth I,The_Day_of_the_Doctor_(TV_story)
Eleventh Doctor,The Curator,The_Day_of_the_Doctor_(TV_story)
Eleventh Doctor,Dalek Fleet,The_Day_of_the_Doctor_(TV_story)
Eleventh Doctor,Zygon Kate Stewart,The_Day_of_the_Doctor_(TV_story)
Clara Oswald,War Doctor,The_Day_of_the_Doctor_(TV_story)
Clara Oswald,Tenth Doctor,The_Day_of_the_Doctor_(TV_story)
Clara Oswald,The Moment,The_Day_of_the_Doctor_(TV_story)
Clara Oswald,Kate Stewart,The_Day_of_the_Doctor_(TV_story)
Clara Oswald,Petronella Osgood,The_Day_of_the_Doctor_(TV_story)
Clara Oswald,Elizabeth I,The_Day_of_the_Doctor_(TV_story)
Clara Oswald,The Curator,The_Day_of_the_Doctor_(TV_story)
Clara Oswald,Dalek Fleet,The_Day_of_the_Doctor_(TV_story)
Clara Oswald,Zygon Kate Stewart,The_Day_of_the_Doctor_(TV_story)
War Doctor,Tenth Doctor,The_Day_of_the_Doctor_(TV_story)
War Doctor,The Moment,The_Day_of_the_Doctor_(TV_story)
War Doctor,Kate Stewart,The_Day_of_the_Doctor_(TV_story)
War Doctor,Petronella Osgood,The_Day_of_the_Doctor_(TV_story)
War Doctor,Elizabeth I,The_Day_of_the_Doctor_(TV_story)
War Doctor,The Curator,The_Day_of_the_Doctor_(TV_story)
War Doctor,Dalek Fleet,The_Day_of_the_Doctor_(TV_story)
War Doctor,Zygon Kate Stewart,The_Day_of_the_Doctor_(TV_story)
Tenth Doctor,The Moment,The_Day_of_the_Doctor_(TV_story)
Tenth Doctor,Kate Stewart,The_Day_of_the_Doctor_(TV_story)
Tenth Doctor,Petronella Osgood,The_Day_of_the_Doctor_(TV_story)
Tenth Doctor,Elizabeth I,The_Day_of_the_Doctor_(TV_story)
Tenth Doctor,The Curator,The_Day_of_the_Doctor_(TV_story)
Tenth Doctor,Dalek Fleet,The_Day_of_the_Doctor_(TV_story)
Tenth Doctor,Zygon Kate Stewart,The_Day_of_the_Doctor_(TV_story)
The Moment,Kate Stewart,The_Day_of_the_Doctor_(TV_story)
The Moment,Petronella Osgood,The_Day_of_the_Doctor_(TV_story)
The Moment,Elizabeth I,The_Day_of_the_Doctor_(TV_story)
The Moment,The Curator,The_Day_of_the_Doctor_(TV_story)
The Moment,Dalek Fleet,The_Day_of_the_Doctor_(TV_story)
The Moment,Zygon Kate Stewart,The_Day_of_the_Doctor_(TV_story)
Kate Stewart,Petronella Osgood,The_Day_of_the_Doctor_(TV_story)
Kate Stewart,Elizabeth I,The_Day_of_the_Doctor_(TV_story)
Kate Stewart,The Curator,The_Day_of_the_Doctor_(TV_story)
Kate Stewart,Dalek Fleet,The_Day_of_the_Doctor_(TV_story)
Kate Stewart,Zygon Kate Stewart,The_Day_of_the_Doctor_(TV_story)
Petronella Osgood,Elizabeth I,The_Day_of_the_Doctor_(TV_story)
Petronella Osgood,The Curator,The_Day_of_the_Doctor_(TV_story)
Petronella Osgood,Dalek Fleet,The_Day_of_the_Doctor_(TV_story)
Petronella Osgood,Zygon Kate Stewart,The_Day_of_the_Doctor_(TV_story)
Elizabeth I,The Curator,The_Day_of_the_Doctor_(TV_story)
Elizabeth I,Dalek Fleet,The_Day_of_the_Doctor_(TV_story)
Elizabeth I,Zygon Kate Stewart,The_Day_of_the_Doctor_(TV_story)
The Curator,Dalek Fleet,The_Day_of_the_Doctor_(TV_story)
The Curator,Zygon Kate Stewart,The_Day_of_the_Doctor_(TV_story)
Dalek Fleet,Zygon Kate Stewart,The_Day_of_the_Doctor_(TV_story)
Eleventh Doctor,Clara Oswald,The_Time_of_the_Doctor_(TV_story)
Eleventh Doctor,Handles,The_Time_of_the_Doctor_(TV_story)
Eleventh Doctor,Tasha Lem,The_Time_of_the_Doctor_(TV_story)
Eleventh Doctor,Barnable,The_Time_of_the_Doctor_(TV_story)
Eleventh Doctor,Amy Pond,The_Time_of_the_Doctor_(TV_story)
Eleventh Doctor,Twelfth Doctor,The_Time_of_the_Doctor_(TV_story)
Eleventh Doctor,Supreme Dalek (Victory of the Daleks),The_Time_of_the_Doctor_(TV_story)
Clara Oswald,Handles,The_Time_of_the_Doctor_(TV_story)
Clara Oswald,Tasha Lem,The_Time_of_the_Doctor_(TV_story)
Clara Oswald,Barnable,The_Time_of_the_Doctor_(TV_story)
Clara Oswald,Amy Pond,The_Time_of_the_Doctor_(TV_story)
Clara Oswald,Twelfth Doctor,The_Time_of_the_Doctor_(TV_story)
Clara Oswald,Supreme Dalek (Victory of the Daleks),The_Time_of_the_Doctor_(TV_story)
Handles,Tasha Lem,The_Time_of_the_Doctor_(TV_story)
Handles,Barnable,The_Time_of_the_Doctor_(TV_story)
Handles,Amy Pond,The_Time_of_the_Doctor_(TV_story)
Handles,Twelfth Doctor,The_Time_of_the_Doctor_(TV_story)
Handles,Supreme Dalek (Victory of the Daleks),The_Time_of_the_Doctor_(TV_story)
Tasha Lem,Barnable,The_Time_of_the_Doctor_(TV_story)
Tasha Lem,Amy Pond,The_Time_of_the_Doctor_(TV_story)
Tasha Lem,Twelfth Doctor,The_Time_of_the_Doctor_(TV_story)
Tasha Lem,Supreme Dalek (Victory of the Daleks),The_Time_of_the_Doctor_(TV_story)
Barnable,Amy Pond,The_Time_of_the_Doctor_(TV_story)
Barnable,Twelfth Doctor,The_Time_of_the_Doctor_(TV_story)
Barnable,Supreme Dalek (Victory of the Daleks),The_Time_of_the_Doctor_(TV_story)
Amy Pond,Twelfth Doctor,The_Time_of_the_Doctor_(TV_story)
Amy Pond,Supreme Dalek (Victory of the Daleks),The_Time_of_the_Doctor_(TV_story)
Twelfth Doctor,Supreme Dalek (Victory of the Daleks),The_Time_of_the_Doctor_(TV_story)
Eleventh Doctor,Amy Pond,Meanwhile_in_the_TARDIS_(home_video)
Eleventh Doctor,Dermot O'Leary (National Television Awards),Dermot_and_the_Doctor_(TV_story)
Eleventh Doctor,Amy Pond,Space_(TV_story)
Eleventh Doctor,Rory Williams,Space_(TV_story)
Amy Pond,Rory Williams,Space_(TV_story)
Eleventh Doctor,Amy Pond,Time_(TV_story)
Eleventh Doctor,Rory Williams,Time_(TV_story)
Amy Pond,Rory Williams,Time_(TV_story)
River Song,The Silence,Prequel_(The_Impossible_Astronaut)
Eleventh Doctor,Amy Pond,Prequel_(Let%27s_Kill_Hitler)
Eleventh Doctor,Albert Einstein,Death_Is_the_Only_Answer_(TV_story)
Eleventh Doctor,Ood (Death is the Only Answer),Death_Is_the_Only_Answer_(TV_story)
Eleventh Doctor,Einstein's liquid,Death_Is_the_Only_Answer_(TV_story)
Albert Einstein,Ood (Death is the Only Answer),Death_Is_the_Only_Answer_(TV_story)
Albert Einstein,Einstein's liquid,Death_Is_the_Only_Answer_(TV_story)
Ood (Death is the Only Answer),Einstein's liquid,Death_Is_the_Only_Answer_(TV_story)
Eleventh Doctor,Amy Pond,Good_as_Gold_(TV_story)
Eleventh Doctor,Weeping Angel (Good as Gold),Good_as_Gold_(TV_story)
Amy Pond,Weeping Angel (Good as Gold),Good_as_Gold_(TV_story)
Eleventh Doctor,Ood (Pond Life),Pond_Life_(TV_story)
Eleventh Doctor,Sontarans,Pond_Life_(TV_story)
Ood (Pond Life),Sontarans,Pond_Life_(TV_story)
Eleventh Doctor,Vastra,The_Great_Detective_(TV_story)
Eleventh Doctor,Jenny Flint,The_Great_Detective_(TV_story)
Eleventh Doctor,Strax,The_Great_Detective_(TV_story)
Vastra,Jenny Flint,The_Great_Detective_(TV_story)
Vastra,Strax,The_Great_Detective_(TV_story)
Jenny Flint,Strax,The_Great_Detective_(TV_story)
Eleventh Doctor,Clara Oswald,The_Bells_of_Saint_John:_A_Prequel_(webcast)
Eleventh Doctor,Ellie Oswald,The_Bells_of_Saint_John:_A_Prequel_(webcast)
Clara Oswald,Ellie Oswald,The_Bells_of_Saint_John:_A_Prequel_(webcast)
Eleventh Doctor,Clara Oswald,She_Said_He_Said:_A_Prequel_(webcast)
Clara Oswald,Eleventh Doctor,She_Said
Eleventh Doctor,River Song,Rain_Gods_(home_video)
Eleventh Doctor,Rain God,Rain_Gods_(home_video)
River Song,Rain God,Rain_Gods_(home_video)
Eleventh Doctor,Brian Cox,A_Night_with_the_Stars_(TV_story)
Eleventh Doctor,Clara Oswald,The_History_of_the_Doctor_(TV_story)
Twelfth Doctor,Clara Oswald,Deep_Breath_(TV_story)
Twelfth Doctor,Paternoster Gang,Deep_Breath_(TV_story)
Twelfth Doctor,The Master,Deep_Breath_(TV_story)
Twelfth Doctor,Eleventh Doctor,Deep_Breath_(TV_story)
Twelfth Doctor,Half-Face Man,Deep_Breath_(TV_story)
Clara Oswald,Paternoster Gang,Deep_Breath_(TV_story)
Clara Oswald,The Master,Deep_Breath_(TV_story)
Clara Oswald,Eleventh Doctor,Deep_Breath_(TV_story)
Clara Oswald,Half-Face Man,Deep_Breath_(TV_story)
Paternoster Gang,The Master,Deep_Breath_(TV_story)
Paternoster Gang,Eleventh Doctor,Deep_Breath_(TV_story)
Paternoster Gang,Half-Face Man,Deep_Breath_(TV_story)
The Master,Eleventh Doctor,Deep_Breath_(TV_story)
The Master,Half-Face Man,Deep_Breath_(TV_story)
Eleventh Doctor,Half-Face Man,Deep_Breath_(TV_story)
Twelfth Doctor,Clara Oswald,Into_the_Dalek_(TV_story)
Twelfth Doctor,Danny Pink,Into_the_Dalek_(TV_story)
Twelfth Doctor,Journey Blue,Into_the_Dalek_(TV_story)
Twelfth Doctor,Rusty (Into the Dalek),Into_the_Dalek_(TV_story)
Twelfth Doctor,The Master,Into_the_Dalek_(TV_story)
Twelfth Doctor,Frank Armitage,Into_the_Dalek_(TV_story)
Twelfth Doctor,Dalek,Into_the_Dalek_(TV_story)
Clara Oswald,Danny Pink,Into_the_Dalek_(TV_story)
Clara Oswald,Journey Blue,Into_the_Dalek_(TV_story)
Clara Oswald,Rusty (Into the Dalek),Into_the_Dalek_(TV_story)
Clara Oswald,The Master,Into_the_Dalek_(TV_story)
Clara Oswald,Frank Armitage,Into_the_Dalek_(TV_story)
Clara Oswald,Dalek,Into_the_Dalek_(TV_story)
Danny Pink,Journey Blue,Into_the_Dalek_(TV_story)
Danny Pink,Rusty (Into the Dalek),Into_the_Dalek_(TV_story)
Danny Pink,The Master,Into_the_Dalek_(TV_story)
Danny Pink,Frank Armitage,Into_the_Dalek_(TV_story)
Danny Pink,Dalek,Into_the_Dalek_(TV_story)
Journey Blue,Rusty (Into the Dalek),Into_the_Dalek_(TV_story)
Journey Blue,The Master,Into_the_Dalek_(TV_story)
Journey Blue,Frank Armitage,Into_the_Dalek_(TV_story)
Journey Blue,Dalek,Into_the_Dalek_(TV_story)
Rusty (Into the Dalek),The Master,Into_the_Dalek_(TV_story)
Rusty (Into the Dalek),Frank Armitage,Into_the_Dalek_(TV_story)
Rusty (Into the Dalek),Dalek,Into_the_Dalek_(TV_story)
The Master,Frank Armitage,Into_the_Dalek_(TV_story)
The Master,Dalek,Into_the_Dalek_(TV_story)
Frank Armitage,Dalek,Into_the_Dalek_(TV_story)
Twelfth Doctor,Clara Oswald,Robot_of_Sherwood_(TV_story)
Twelfth Doctor,Robin Hood,Robot_of_Sherwood_(TV_story)
Twelfth Doctor,Sheriff of Nottingham,Robot_of_Sherwood_(TV_story)
Clara Oswald,Robin Hood,Robot_of_Sherwood_(TV_story)
Clara Oswald,Sheriff of Nottingham,Robot_of_Sherwood_(TV_story)
Robin Hood,Sheriff of Nottingham,Robot_of_Sherwood_(TV_story)
Twelfth Doctor,Clara Oswald,Listen_(TV_story)
Twelfth Doctor,Danny Pink,Listen_(TV_story)
Twelfth Doctor,First Doctor,Listen_(TV_story)
Clara Oswald,Danny Pink,Listen_(TV_story)
Clara Oswald,First Doctor,Listen_(TV_story)
Danny Pink,First Doctor,Listen_(TV_story)
Twelfth Doctor,Clara Oswald,Time_Heist_(TV_story)
Twelfth Doctor,Psi,Time_Heist_(TV_story)
Twelfth Doctor,Saibra,Time_Heist_(TV_story)
Twelfth Doctor,Karabraxos,Time_Heist_(TV_story)
Clara Oswald,Psi,Time_Heist_(TV_story)
Clara Oswald,Saibra,Time_Heist_(TV_story)
Clara Oswald,Karabraxos,Time_Heist_(TV_story)
Psi,Saibra,Time_Heist_(TV_story)
Psi,Karabraxos,Time_Heist_(TV_story)
Saibra,Karabraxos,Time_Heist_(TV_story)
Twelfth Doctor,Clara Oswald,The_Caretaker_(TV_story)
Twelfth Doctor,Danny Pink,The_Caretaker_(TV_story)
Twelfth Doctor,Courtney Woods,The_Caretaker_(TV_story)
Twelfth Doctor,The Master,The_Caretaker_(TV_story)
Twelfth Doctor,Frank Armitage,The_Caretaker_(TV_story)
Twelfth Doctor,Seb (The Caretaker),The_Caretaker_(TV_story)
Twelfth Doctor,Skovox Blitzer,The_Caretaker_(TV_story)
Clara Oswald,Danny Pink,The_Caretaker_(TV_story)
Clara Oswald,Courtney Woods,The_Caretaker_(TV_story)
Clara Oswald,The Master,The_Caretaker_(TV_story)
Clara Oswald,Frank Armitage,The_Caretaker_(TV_story)
Clara Oswald,Seb (The Caretaker),The_Caretaker_(TV_story)
Clara Oswald,Skovox Blitzer,The_Caretaker_(TV_story)
Danny Pink,Courtney Woods,The_Caretaker_(TV_story)
Danny Pink,The Master,The_Caretaker_(TV_story)
Danny Pink,Frank Armitage,The_Caretaker_(TV_story)
Danny Pink,Seb (The Caretaker),The_Caretaker_(TV_story)
Danny Pink,Skovox Blitzer,The_Caretaker_(TV_story)
Courtney Woods,The Master,The_Caretaker_(TV_story)
Courtney Woods,Frank Armitage,The_Caretaker_(TV_story)
Courtney Woods,Seb (The Caretaker),The_Caretaker_(TV_story)
Courtney Woods,Skovox Blitzer,The_Caretaker_(TV_story)
The Master,Frank Armitage,The_Caretaker_(TV_story)
The Master,Seb (The Caretaker),The_Caretaker_(TV_story)
The Master,Skovox Blitzer,The_Caretaker_(TV_story)
Frank Armitage,Seb (The Caretaker),The_Caretaker_(TV_story)
Frank Armitage,Skovox Blitzer,The_Caretaker_(TV_story)
Seb (The Caretaker),Skovox Blitzer,The_Caretaker_(TV_story)
Twelfth Doctor,Clara Oswald,Kill_the_Moon_(TV_story)
Twelfth Doctor,Courtney Woods,Kill_the_Moon_(TV_story)
Twelfth Doctor,Danny Pink,Kill_the_Moon_(TV_story)
Twelfth Doctor,Spider germ,Kill_the_Moon_(TV_story)
Clara Oswald,Courtney Woods,Kill_the_Moon_(TV_story)
Clara Oswald,Danny Pink,Kill_the_Moon_(TV_story)
Clara Oswald,Spider germ,Kill_the_Moon_(TV_story)
Courtney Woods,Danny Pink,Kill_the_Moon_(TV_story)
Courtney Woods,Spider germ,Kill_the_Moon_(TV_story)
Danny Pink,Spider germ,Kill_the_Moon_(TV_story)
Twelfth Doctor,Clara Oswald,Mummy_on_the_Orient_Express_(TV_story)
Twelfth Doctor,Perkins (Mummy on the Orient Express),Mummy_on_the_Orient_Express_(TV_story)
Twelfth Doctor,Danny Pink,Mummy_on_the_Orient_Express_(TV_story)
Twelfth Doctor,Gus (Mummy on the Orient Express),Mummy_on_the_Orient_Express_(TV_story)
Clara Oswald,Perkins (Mummy on the Orient Express),Mummy_on_the_Orient_Express_(TV_story)
Clara Oswald,Danny Pink,Mummy_on_the_Orient_Express_(TV_story)
Clara Oswald,Gus (Mummy on the Orient Express),Mummy_on_the_Orient_Express_(TV_story)
Perkins (Mummy on the Orient Express),Danny Pink,Mummy_on_the_Orient_Express_(TV_story)
Perkins (Mummy on the Orient Express),Gus (Mummy on the Orient Express),Mummy_on_the_Orient_Express_(TV_story)
Danny Pink,Gus (Mummy on the Orient Express),Mummy_on_the_Orient_Express_(TV_story)
Twelfth Doctor,Clara Oswald,Flatline_(TV_story)
Twelfth Doctor,Rigsy,Flatline_(TV_story)
Twelfth Doctor,Danny Pink,Flatline_(TV_story)
Twelfth Doctor,The Master,Flatline_(TV_story)
Twelfth Doctor,Boneless,Flatline_(TV_story)
Clara Oswald,Rigsy,Flatline_(TV_story)
Clara Oswald,Danny Pink,Flatline_(TV_story)
Clara Oswald,The Master,Flatline_(TV_story)
Clara Oswald,Boneless,Flatline_(TV_story)
Rigsy,Danny Pink,Flatline_(TV_story)
Rigsy,The Master,Flatline_(TV_story)
Rigsy,Boneless,Flatline_(TV_story)
Danny Pink,The Master,Flatline_(TV_story)
Danny Pink,Boneless,Flatline_(TV_story)
The Master,Boneless,Flatline_(TV_story)
Twelfth Doctor,Clara Oswald,In_the_Forest_of_the_Night_(TV_story)
Twelfth Doctor,Danny Pink,In_the_Forest_of_the_Night_(TV_story)
Twelfth Doctor,The Master,In_the_Forest_of_the_Night_(TV_story)
Clara Oswald,Danny Pink,In_the_Forest_of_the_Night_(TV_story)
Clara Oswald,The Master,In_the_Forest_of_the_Night_(TV_story)
Danny Pink,The Master,In_the_Forest_of_the_Night_(TV_story)
Twelfth Doctor,Clara Oswald,Dark_Water_(TV_story)
Twelfth Doctor,Danny Pink,Dark_Water_(TV_story)
Twelfth Doctor,Frank Armitage,Dark_Water_(TV_story)
Twelfth Doctor,Seb (The Caretaker),Dark_Water_(TV_story)
Twelfth Doctor,The Master,Dark_Water_(TV_story)
Twelfth Doctor,Cybermen,Dark_Water_(TV_story)
Clara Oswald,Danny Pink,Dark_Water_(TV_story)
Clara Oswald,Frank Armitage,Dark_Water_(TV_story)
Clara Oswald,Seb (The Caretaker),Dark_Water_(TV_story)
Clara Oswald,The Master,Dark_Water_(TV_story)
Clara Oswald,Cybermen,Dark_Water_(TV_story)
Danny Pink,Frank Armitage,Dark_Water_(TV_story)
Danny Pink,Seb (The Caretaker),Dark_Water_(TV_story)
Danny Pink,The Master,Dark_Water_(TV_story)
Danny Pink,Cybermen,Dark_Water_(TV_story)
Frank Armitage,Seb (The Caretaker),Dark_Water_(TV_story)
Frank Armitage,The Master,Dark_Water_(TV_story)
Frank Armitage,Cybermen,Dark_Water_(TV_story)
Seb (The Caretaker),The Master,Dark_Water_(TV_story)
Seb (The Caretaker),Cybermen,Dark_Water_(TV_story)
The Master,Cybermen,Dark_Water_(TV_story)
Twelfth Doctor,Clara Oswald,Death_in_Heaven_(TV_story)
Twelfth Doctor,Danny Pink,Death_in_Heaven_(TV_story)
Twelfth Doctor,Kate Stewart,Death_in_Heaven_(TV_story)
Twelfth Doctor,Zygon Osgood,Death_in_Heaven_(TV_story)
Twelfth Doctor,Alistair Gordon Lethbridge-Stewart,Death_in_Heaven_(TV_story)
Twelfth Doctor,The Master,Death_in_Heaven_(TV_story)
Clara Oswald,Danny Pink,Death_in_Heaven_(TV_story)
Clara Oswald,Kate Stewart,Death_in_Heaven_(TV_story)
Clara Oswald,Zygon Osgood,Death_in_Heaven_(TV_story)
Clara Oswald,Alistair Gordon Lethbridge-Stewart,Death_in_Heaven_(TV_story)
Clara Oswald,The Master,Death_in_Heaven_(TV_story)
Danny Pink,Kate Stewart,Death_in_Heaven_(TV_story)
Danny Pink,Zygon Osgood,Death_in_Heaven_(TV_story)
Danny Pink,Alistair Gordon Lethbridge-Stewart,Death_in_Heaven_(TV_story)
Danny Pink,The Master,Death_in_Heaven_(TV_story)
Kate Stewart,Zygon Osgood,Death_in_Heaven_(TV_story)
Kate Stewart,Alistair Gordon Lethbridge-Stewart,Death_in_Heaven_(TV_story)
Kate Stewart,The Master,Death_in_Heaven_(TV_story)
Zygon Osgood,Alistair Gordon Lethbridge-Stewart,Death_in_Heaven_(TV_story)
Zygon Osgood,The Master,Death_in_Heaven_(TV_story)
Alistair Gordon Lethbridge-Stewart,The Master,Death_in_Heaven_(TV_story)
Twelfth Doctor,Clara Oswald,Last_Christmas_(TV_story)
Twelfth Doctor,Santa,Last_Christmas_(TV_story)
Twelfth Doctor,Danny Pink,Last_Christmas_(TV_story)
Twelfth Doctor,Dream crab,Last_Christmas_(TV_story)
Clara Oswald,Santa,Last_Christmas_(TV_story)
Clara Oswald,Danny Pink,Last_Christmas_(TV_story)
Clara Oswald,Dream crab,Last_Christmas_(TV_story)
Santa,Danny Pink,Last_Christmas_(TV_story)
Santa,Dream crab,Last_Christmas_(TV_story)
Danny Pink,Dream crab,Last_Christmas_(TV_story)
Twelfth Doctor,Clara Oswald,The_Magician%27s_Apprentice_(TV_story)
Twelfth Doctor,The Master,The_Magician%27s_Apprentice_(TV_story)
Twelfth Doctor,Ohila,The_Magician%27s_Apprentice_(TV_story)
Twelfth Doctor,Kate Stewart,The_Magician%27s_Apprentice_(TV_story)
Twelfth Doctor,Davros,The_Magician%27s_Apprentice_(TV_story)
Clara Oswald,The Master,The_Magician%27s_Apprentice_(TV_story)
Clara Oswald,Ohila,The_Magician%27s_Apprentice_(TV_story)
Clara Oswald,Kate Stewart,The_Magician%27s_Apprentice_(TV_story)
Clara Oswald,Davros,The_Magician%27s_Apprentice_(TV_story)
The Master,Ohila,The_Magician%27s_Apprentice_(TV_story)
The Master,Kate Stewart,The_Magician%27s_Apprentice_(TV_story)
The Master,Davros,The_Magician%27s_Apprentice_(TV_story)
Ohila,Kate Stewart,The_Magician%27s_Apprentice_(TV_story)
Ohila,Davros,The_Magician%27s_Apprentice_(TV_story)
Kate Stewart,Davros,The_Magician%27s_Apprentice_(TV_story)
Twelfth Doctor,Clara Oswald,The_Witch%27s_Familiar_(TV_story)
Twelfth Doctor,The Master,The_Witch%27s_Familiar_(TV_story)
Twelfth Doctor,Davros,The_Witch%27s_Familiar_(TV_story)
Clara Oswald,The Master,The_Witch%27s_Familiar_(TV_story)
Clara Oswald,Davros,The_Witch%27s_Familiar_(TV_story)
The Master,Davros,The_Witch%27s_Familiar_(TV_story)
Twelfth Doctor,Clara Oswald,Under_the_Lake_(TV_story)
Twelfth Doctor,Ghost,Under_the_Lake_(TV_story)
