Source,Target,Story
Ben Jackson,Chameleon (humanoid),The_Faceless_Ones_(TV_story)
Jamie McCrimmon,The Director (The Faceless Ones),The_Faceless_Ones_(TV_story)
Jamie McCrimmon,Chameleon (humanoid),The_Faceless_Ones_(TV_story)
The Director (The Faceless Ones),Chameleon (humanoid),The_Faceless_Ones_(TV_story)
Second Doctor,Jamie McCrimmon,The_Evil_of_the_Daleks_(TV_story)
Second Doctor,Victoria Waterfield,The_Evil_of_the_Daleks_(TV_story)
Second Doctor,Dalek Prime,The_Evil_of_the_Daleks_(TV_story)
Jamie McCrimmon,Victoria Waterfield,The_Evil_of_the_Daleks_(TV_story)
Jamie McCrimmon,Dalek Prime,The_Evil_of_the_Daleks_(TV_story)
Victoria Waterfield,Dalek Prime,The_Evil_of_the_Daleks_(TV_story)
Second Doctor,Jamie McCrimmon,The_Tomb_of_the_Cybermen_(TV_story)
Second Doctor,Victoria Waterfield,The_Tomb_of_the_Cybermen_(TV_story)
Second Doctor,Peter Haydon,The_Tomb_of_the_Cybermen_(TV_story)
Second Doctor,Cyber-Controller (The Tomb of the Cybermen),The_Tomb_of_the_Cybermen_(TV_story)
Second Doctor,Cyberman,The_Tomb_of_the_Cybermen_(TV_story)
Second Doctor,Eric Klieg,The_Tomb_of_the_Cybermen_(TV_story)
Second Doctor,Kaftan,The_Tomb_of_the_Cybermen_(TV_story)
Jamie McCrimmon,Victoria Waterfield,The_Tomb_of_the_Cybermen_(TV_story)
Jamie McCrimmon,Peter Haydon,The_Tomb_of_the_Cybermen_(TV_story)
Jamie McCrimmon,Cyber-Controller (The Tomb of the Cybermen),The_Tomb_of_the_Cybermen_(TV_story)
Jamie McCrimmon,Cyberman,The_Tomb_of_the_Cybermen_(TV_story)
Jamie McCrimmon,Eric Klieg,The_Tomb_of_the_Cybermen_(TV_story)
Jamie McCrimmon,Kaftan,The_Tomb_of_the_Cybermen_(TV_story)
Victoria Waterfield,Peter Haydon,The_Tomb_of_the_Cybermen_(TV_story)
Victoria Waterfield,Cyber-Controller (The Tomb of the Cybermen),The_Tomb_of_the_Cybermen_(TV_story)
Victoria Waterfield,Cyberman,The_Tomb_of_the_Cybermen_(TV_story)
Victoria Waterfield,Eric Klieg,The_Tomb_of_the_Cybermen_(TV_story)
Victoria Waterfield,Kaftan,The_Tomb_of_the_Cybermen_(TV_story)
Peter Haydon,Cyber-Controller (The Tomb of the Cybermen),The_Tomb_of_the_Cybermen_(TV_story)
Peter Haydon,Cyberman,The_Tomb_of_the_Cybermen_(TV_story)
Peter Haydon,Eric Klieg,The_Tomb_of_the_Cybermen_(TV_story)
Peter Haydon,Kaftan,The_Tomb_of_the_Cybermen_(TV_story)
Cyber-Controller (The Tomb of the Cybermen),Cyberman,The_Tomb_of_the_Cybermen_(TV_story)
Cyber-Controller (The Tomb of the Cybermen),Eric Klieg,The_Tomb_of_the_Cybermen_(TV_story)
Cyber-Controller (The Tomb of the Cybermen),Kaftan,The_Tomb_of_the_Cybermen_(TV_story)
Cyberman,Eric Klieg,The_Tomb_of_the_Cybermen_(TV_story)
Cyberman,Kaftan,The_Tomb_of_the_Cybermen_(TV_story)
Eric Klieg,Kaftan,The_Tomb_of_the_Cybermen_(TV_story)
Second Doctor,Jamie McCrimmon,The_Abominable_Snowmen_(TV_story)
Second Doctor,Victoria Waterfield,The_Abominable_Snowmen_(TV_story)
Second Doctor,Padmasambhava,The_Abominable_Snowmen_(TV_story)
Second Doctor,Edward Travers,The_Abominable_Snowmen_(TV_story)
Second Doctor,Thonmi,The_Abominable_Snowmen_(TV_story)
Second Doctor,Great Intelligence,The_Abominable_Snowmen_(TV_story)
Jamie McCrimmon,Victoria Waterfield,The_Abominable_Snowmen_(TV_story)
Jamie McCrimmon,Padmasambhava,The_Abominable_Snowmen_(TV_story)
Jamie McCrimmon,Edward Travers,The_Abominable_Snowmen_(TV_story)
Jamie McCrimmon,Thonmi,The_Abominable_Snowmen_(TV_story)
Jamie McCrimmon,Great Intelligence,The_Abominable_Snowmen_(TV_story)
Victoria Waterfield,Padmasambhava,The_Abominable_Snowmen_(TV_story)
Victoria Waterfield,Edward Travers,The_Abominable_Snowmen_(TV_story)
Victoria Waterfield,Thonmi,The_Abominable_Snowmen_(TV_story)
Victoria Waterfield,Great Intelligence,The_Abominable_Snowmen_(TV_story)
Padmasambhava,Edward Travers,The_Abominable_Snowmen_(TV_story)
Padmasambhava,Thonmi,The_Abominable_Snowmen_(TV_story)
Padmasambhava,Great Intelligence,The_Abominable_Snowmen_(TV_story)
Edward Travers,Thonmi,The_Abominable_Snowmen_(TV_story)
Edward Travers,Great Intelligence,The_Abominable_Snowmen_(TV_story)
Thonmi,Great Intelligence,The_Abominable_Snowmen_(TV_story)
Second Doctor,Jamie McCrimmon,The_Ice_Warriors_(TV_story)
Second Doctor,Victoria Waterfield,The_Ice_Warriors_(TV_story)
Second Doctor,Varga,The_Ice_Warriors_(TV_story)
Jamie McCrimmon,Victoria Waterfield,The_Ice_Warriors_(TV_story)
Jamie McCrimmon,Varga,The_Ice_Warriors_(TV_story)
Victoria Waterfield,Varga,The_Ice_Warriors_(TV_story)
Second Doctor,Jamie McCrimmon,The_Enemy_of_the_World_(TV_story)
Second Doctor,Victoria Waterfield,The_Enemy_of_the_World_(TV_story)
Second Doctor,Ramón Salamander,The_Enemy_of_the_World_(TV_story)
Jamie McCrimmon,Victoria Waterfield,The_Enemy_of_the_World_(TV_story)
Jamie McCrimmon,Ramón Salamander,The_Enemy_of_the_World_(TV_story)
Victoria Waterfield,Ramón Salamander,The_Enemy_of_the_World_(TV_story)
Second Doctor,Jamie McCrimmon,The_Web_of_Fear_(TV_story)
Second Doctor,Victoria Waterfield,The_Web_of_Fear_(TV_story)
Second Doctor,Alistair Gordon Lethbridge-Stewart,The_Web_of_Fear_(TV_story)
Second Doctor,Edward Travers,The_Web_of_Fear_(TV_story)
Second Doctor,Great Intelligence,The_Web_of_Fear_(TV_story)
Jamie McCrimmon,Victoria Waterfield,The_Web_of_Fear_(TV_story)
Jamie McCrimmon,Alistair Gordon Lethbridge-Stewart,The_Web_of_Fear_(TV_story)
Jamie McCrimmon,Edward Travers,The_Web_of_Fear_(TV_story)
Jamie McCrimmon,Great Intelligence,The_Web_of_Fear_(TV_story)
Victoria Waterfield,Alistair Gordon Lethbridge-Stewart,The_Web_of_Fear_(TV_story)
Victoria Waterfield,Edward Travers,The_Web_of_Fear_(TV_story)
Victoria Waterfield,Great Intelligence,The_Web_of_Fear_(TV_story)
Alistair Gordon Lethbridge-Stewart,Edward Travers,The_Web_of_Fear_(TV_story)
Alistair Gordon Lethbridge-Stewart,Great Intelligence,The_Web_of_Fear_(TV_story)
Edward Travers,Great Intelligence,The_Web_of_Fear_(TV_story)
Second Doctor,Jamie McCrimmon,Fury_from_the_Deep_(TV_story)
Second Doctor,Victoria Waterfield,Fury_from_the_Deep_(TV_story)
Second Doctor,Weed creature,Fury_from_the_Deep_(TV_story)
Jamie McCrimmon,Victoria Waterfield,Fury_from_the_Deep_(TV_story)
Jamie McCrimmon,Weed creature,Fury_from_the_Deep_(TV_story)
Victoria Waterfield,Weed creature,Fury_from_the_Deep_(TV_story)
Second Doctor,Jamie McCrimmon,The_Wheel_in_Space_(TV_story)
Second Doctor,Zoe Heriot,The_Wheel_in_Space_(TV_story)
Second Doctor,Cyber-Planner (The Wheel in Space),The_Wheel_in_Space_(TV_story)
Jamie McCrimmon,Zoe Heriot,The_Wheel_in_Space_(TV_story)
Jamie McCrimmon,Cyber-Planner (The Wheel in Space),The_Wheel_in_Space_(TV_story)
Zoe Heriot,Cyber-Planner (The Wheel in Space),The_Wheel_in_Space_(TV_story)
Second Doctor,Jamie McCrimmon,The_Dominators_(TV_story)
Second Doctor,Zoe Heriot,The_Dominators_(TV_story)
Second Doctor,Rago,The_Dominators_(TV_story)
Second Doctor,Toba,The_Dominators_(TV_story)
Second Doctor,Quark,The_Dominators_(TV_story)
Jamie McCrimmon,Zoe Heriot,The_Dominators_(TV_story)
Jamie McCrimmon,Rago,The_Dominators_(TV_story)
Jamie McCrimmon,Toba,The_Dominators_(TV_story)
Jamie McCrimmon,Quark,The_Dominators_(TV_story)
Zoe Heriot,Rago,The_Dominators_(TV_story)
Zoe Heriot,Toba,The_Dominators_(TV_story)
Zoe Heriot,Quark,The_Dominators_(TV_story)
Rago,Toba,The_Dominators_(TV_story)
Rago,Quark,The_Dominators_(TV_story)
Toba,Quark,The_Dominators_(TV_story)
Second Doctor,Jamie McCrimmon,The_Mind_Robber_(TV_story)
Second Doctor,Zoe Heriot,The_Mind_Robber_(TV_story)
Second Doctor,Rapunzel,The_Mind_Robber_(TV_story)
Second Doctor,Karkus,The_Mind_Robber_(TV_story)
Second Doctor,Master of the Land,The_Mind_Robber_(TV_story)
Second Doctor,Master Brain,The_Mind_Robber_(TV_story)
Jamie McCrimmon,Zoe Heriot,The_Mind_Robber_(TV_story)
Jamie McCrimmon,Rapunzel,The_Mind_Robber_(TV_story)
Jamie McCrimmon,Karkus,The_Mind_Robber_(TV_story)
Jamie McCrimmon,Master of the Land,The_Mind_Robber_(TV_story)
Jamie McCrimmon,Master Brain,The_Mind_Robber_(TV_story)
Zoe Heriot,Rapunzel,The_Mind_Robber_(TV_story)
Zoe Heriot,Karkus,The_Mind_Robber_(TV_story)
Zoe Heriot,Master of the Land,The_Mind_Robber_(TV_story)
Zoe Heriot,Master Brain,The_Mind_Robber_(TV_story)
Rapunzel,Karkus,The_Mind_Robber_(TV_story)
Rapunzel,Master of the Land,The_Mind_Robber_(TV_story)
Rapunzel,Master Brain,The_Mind_Robber_(TV_story)
Karkus,Master of the Land,The_Mind_Robber_(TV_story)
Karkus,Master Brain,The_Mind_Robber_(TV_story)
Master of the Land,Master Brain,The_Mind_Robber_(TV_story)
Second Doctor,Jamie McCrimmon,The_Invasion_(TV_story)
Second Doctor,Zoe Heriot,The_Invasion_(TV_story)
Second Doctor,Alistair Gordon Lethbridge-Stewart,The_Invasion_(TV_story)
Second Doctor,John Benton,The_Invasion_(TV_story)
Second Doctor,Isobel Watkins,The_Invasion_(TV_story)
Second Doctor,Jack Tracy,The_Invasion_(TV_story)
Second Doctor,Tobias Vaughn,The_Invasion_(TV_story)
Second Doctor,Cyber-Director,The_Invasion_(TV_story)
Jamie McCrimmon,Zoe Heriot,The_Invasion_(TV_story)
Jamie McCrimmon,Alistair Gordon Lethbridge-Stewart,The_Invasion_(TV_story)
Jamie McCrimmon,John Benton,The_Invasion_(TV_story)
Jamie McCrimmon,Isobel Watkins,The_Invasion_(TV_story)
Jamie McCrimmon,Jack Tracy,The_Invasion_(TV_story)
Jamie McCrimmon,Tobias Vaughn,The_Invasion_(TV_story)
Jamie McCrimmon,Cyber-Director,The_Invasion_(TV_story)
Zoe Heriot,Alistair Gordon Lethbridge-Stewart,The_Invasion_(TV_story)
Zoe Heriot,John Benton,The_Invasion_(TV_story)
Zoe Heriot,Isobel Watkins,The_Invasion_(TV_story)
Zoe Heriot,Jack Tracy,The_Invasion_(TV_story)
Zoe Heriot,Tobias Vaughn,The_Invasion_(TV_story)
Zoe Heriot,Cyber-Director,The_Invasion_(TV_story)
Alistair Gordon Lethbridge-Stewart,John Benton,The_Invasion_(TV_story)
Alistair Gordon Lethbridge-Stewart,Isobel Watkins,The_Invasion_(TV_story)
Alistair Gordon Lethbridge-Stewart,Jack Tracy,The_Invasion_(TV_story)
Alistair Gordon Lethbridge-Stewart,Tobias Vaughn,The_Invasion_(TV_story)
Alistair Gordon Lethbridge-Stewart,Cyber-Director,The_Invasion_(TV_story)
John Benton,Isobel Watkins,The_Invasion_(TV_story)
John Benton,Jack Tracy,The_Invasion_(TV_story)
John Benton,Tobias Vaughn,The_Invasion_(TV_story)
John Benton,Cyber-Director,The_Invasion_(TV_story)
Isobel Watkins,Jack Tracy,The_Invasion_(TV_story)
Isobel Watkins,Tobias Vaughn,The_Invasion_(TV_story)
Isobel Watkins,Cyber-Director,The_Invasion_(TV_story)
Jack Tracy,Tobias Vaughn,The_Invasion_(TV_story)
Jack Tracy,Cyber-Director,The_Invasion_(TV_story)
Tobias Vaughn,Cyber-Director,The_Invasion_(TV_story)
Second Doctor,Jamie McCrimmon,The_Krotons_(TV_story)
Second Doctor,Zoe Heriot,The_Krotons_(TV_story)
Second Doctor,Kroton (species),The_Krotons_(TV_story)
Second Doctor,Eelek,The_Krotons_(TV_story)
Jamie McCrimmon,Zoe Heriot,The_Krotons_(TV_story)
Jamie McCrimmon,Kroton (species),The_Krotons_(TV_story)
Jamie McCrimmon,Eelek,The_Krotons_(TV_story)
Zoe Heriot,Kroton (species),The_Krotons_(TV_story)
Zoe Heriot,Eelek,The_Krotons_(TV_story)
Kroton (species),Eelek,The_Krotons_(TV_story)
Second Doctor,Jamie McCrimmon,The_Seeds_of_Death_(TV_story)
Second Doctor,Zoe Heriot,The_Seeds_of_Death_(TV_story)
Second Doctor,Slaar,The_Seeds_of_Death_(TV_story)
Jamie McCrimmon,Zoe Heriot,The_Seeds_of_Death_(TV_story)
Jamie McCrimmon,Slaar,The_Seeds_of_Death_(TV_story)
Zoe Heriot,Slaar,The_Seeds_of_Death_(TV_story)
Second Doctor,Jamie McCrimmon,The_Space_Pirates_(TV_story)
Second Doctor,Zoe Heriot,The_Space_Pirates_(TV_story)
Second Doctor,Maurice Caven,The_Space_Pirates_(TV_story)
Jamie McCrimmon,Zoe Heriot,The_Space_Pirates_(TV_story)
Jamie McCrimmon,Maurice Caven,The_Space_Pirates_(TV_story)
Zoe Heriot,Maurice Caven,The_Space_Pirates_(TV_story)
Second Doctor,Jamie McCrimmon,The_War_Games_(TV_story)
Second Doctor,Zoe Heriot,The_War_Games_(TV_story)
Second Doctor,Jennifer Buckingham,The_War_Games_(TV_story)
Second Doctor,Jeremy Carstairs,The_War_Games_(TV_story)
Second Doctor,War Lord,The_War_Games_(TV_story)
Second Doctor,The War Chief,The_War_Games_(TV_story)
Jamie McCrimmon,Zoe Heriot,The_War_Games_(TV_story)
Jamie McCrimmon,Jennifer Buckingham,The_War_Games_(TV_story)
Jamie McCrimmon,Jeremy Carstairs,The_War_Games_(TV_story)
Jamie McCrimmon,War Lord,The_War_Games_(TV_story)
Jamie McCrimmon,The War Chief,The_War_Games_(TV_story)
Zoe Heriot,Jennifer Buckingham,The_War_Games_(TV_story)
Zoe Heriot,Jeremy Carstairs,The_War_Games_(TV_story)
Zoe Heriot,War Lord,The_War_Games_(TV_story)
Zoe Heriot,The War Chief,The_War_Games_(TV_story)
Jennifer Buckingham,Jeremy Carstairs,The_War_Games_(TV_story)
Jennifer Buckingham,War Lord,The_War_Games_(TV_story)
Jennifer Buckingham,The War Chief,The_War_Games_(TV_story)
Jeremy Carstairs,War Lord,The_War_Games_(TV_story)
Jeremy Carstairs,The War Chief,The_War_Games_(TV_story)
War Lord,The War Chief,The_War_Games_(TV_story)
Third Doctor,The Brigadier,Spearhead_from_Space_(TV_story)
Third Doctor,Liz Shaw,Spearhead_from_Space_(TV_story)
Third Doctor,Nestene Consciousness,Spearhead_from_Space_(TV_story)
Third Doctor,Channing,Spearhead_from_Space_(TV_story)
Third Doctor,Auton,Spearhead_from_Space_(TV_story)
The Brigadier,Liz Shaw,Spearhead_from_Space_(TV_story)
The Brigadier,Nestene Consciousness,Spearhead_from_Space_(TV_story)
The Brigadier,Channing,Spearhead_from_Space_(TV_story)
The Brigadier,Auton,Spearhead_from_Space_(TV_story)
Liz Shaw,Nestene Consciousness,Spearhead_from_Space_(TV_story)
Liz Shaw,Channing,Spearhead_from_Space_(TV_story)
Liz Shaw,Auton,Spearhead_from_Space_(TV_story)
Nestene Consciousness,Channing,Spearhead_from_Space_(TV_story)
Nestene Consciousness,Auton,Spearhead_from_Space_(TV_story)
Channing,Auton,Spearhead_from_Space_(TV_story)
Third Doctor,The Brigadier,Doctor_Who_and_the_Silurians_(TV_story)
Third Doctor,Liz Shaw,Doctor_Who_and_the_Silurians_(TV_story)
Third Doctor,Morka,Doctor_Who_and_the_Silurians_(TV_story)
The Brigadier,Liz Shaw,Doctor_Who_and_the_Silurians_(TV_story)
The Brigadier,Morka,Doctor_Who_and_the_Silurians_(TV_story)
Liz Shaw,Morka,Doctor_Who_and_the_Silurians_(TV_story)
Third Doctor,The Brigadier,The_Ambassadors_of_Death_(TV_story)
Third Doctor,Liz Shaw,The_Ambassadors_of_Death_(TV_story)
Third Doctor,John Benton,The_Ambassadors_of_Death_(TV_story)
Third Doctor,Carrington (The Ambassadors of Death),The_Ambassadors_of_Death_(TV_story)
Third Doctor,Bruno Taltalian,The_Ambassadors_of_Death_(TV_story)
Third Doctor,Collinson,The_Ambassadors_of_Death_(TV_story)
Third Doctor,Reegan,The_Ambassadors_of_Death_(TV_story)
The Brigadier,Liz Shaw,The_Ambassadors_of_Death_(TV_story)
The Brigadier,John Benton,The_Ambassadors_of_Death_(TV_story)
The Brigadier,Carrington (The Ambassadors of Death),The_Ambassadors_of_Death_(TV_story)
The Brigadier,Bruno Taltalian,The_Ambassadors_of_Death_(TV_story)
The Brigadier,Collinson,The_Ambassadors_of_Death_(TV_story)
The Brigadier,Reegan,The_Ambassadors_of_Death_(TV_story)
Liz Shaw,John Benton,The_Ambassadors_of_Death_(TV_story)
Liz Shaw,Carrington (The Ambassadors of Death),The_Ambassadors_of_Death_(TV_story)
Liz Shaw,Bruno Taltalian,The_Ambassadors_of_Death_(TV_story)
Liz Shaw,Collinson,The_Ambassadors_of_Death_(TV_story)
Liz Shaw,Reegan,The_Ambassadors_of_Death_(TV_story)
John Benton,Carrington (The Ambassadors of Death),The_Ambassadors_of_Death_(TV_story)
John Benton,Bruno Taltalian,The_Ambassadors_of_Death_(TV_story)
John Benton,Collinson,The_Ambassadors_of_Death_(TV_story)
John Benton,Reegan,The_Ambassadors_of_Death_(TV_story)
Carrington (The Ambassadors of Death),Bruno Taltalian,The_Ambassadors_of_Death_(TV_story)
Carrington (The Ambassadors of Death),Collinson,The_Ambassadors_of_Death_(TV_story)
Carrington (The Ambassadors of Death),Reegan,The_Ambassadors_of_Death_(TV_story)
Bruno Taltalian,Collinson,The_Ambassadors_of_Death_(TV_story)
Bruno Taltalian,Reegan,The_Ambassadors_of_Death_(TV_story)
Collinson,Reegan,The_Ambassadors_of_Death_(TV_story)
Third Doctor,The Brigadier,Inferno_(TV_story)
Third Doctor,Liz Shaw,Inferno_(TV_story)
Third Doctor,John Benton,Inferno_(TV_story)
Third Doctor,Keith Gold,Inferno_(TV_story)
Third Doctor,Greg Sutton,Inferno_(TV_story)
Third Doctor,Petra Williams,Inferno_(TV_story)
Third Doctor,Eric Stahlman,Inferno_(TV_story)
Third Doctor,Alastair Lethbridge-Stewart,Inferno_(TV_story)
The Brigadier,Liz Shaw,Inferno_(TV_story)
The Brigadier,John Benton,Inferno_(TV_story)
The Brigadier,Keith Gold,Inferno_(TV_story)
The Brigadier,Greg Sutton,Inferno_(TV_story)
The Brigadier,Petra Williams,Inferno_(TV_story)
The Brigadier,Eric Stahlman,Inferno_(TV_story)
The Brigadier,Alastair Lethbridge-Stewart,Inferno_(TV_story)
Liz Shaw,John Benton,Inferno_(TV_story)
Liz Shaw,Keith Gold,Inferno_(TV_story)
Liz Shaw,Greg Sutton,Inferno_(TV_story)
Liz Shaw,Petra Williams,Inferno_(TV_story)
Liz Shaw,Eric Stahlman,Inferno_(TV_story)
Liz Shaw,Alastair Lethbridge-Stewart,Inferno_(TV_story)
John Benton,Keith Gold,Inferno_(TV_story)
John Benton,Greg Sutton,Inferno_(TV_story)
John Benton,Petra Williams,Inferno_(TV_story)
John Benton,Eric Stahlman,Inferno_(TV_story)
John Benton,Alastair Lethbridge-Stewart,Inferno_(TV_story)
Keith Gold,Greg Sutton,Inferno_(TV_story)
Keith Gold,Petra Williams,Inferno_(TV_story)
Keith Gold,Eric Stahlman,Inferno_(TV_story)
Keith Gold,Alastair Lethbridge-Stewart,Inferno_(TV_story)
Greg Sutton,Petra Williams,Inferno_(TV_story)
Greg Sutton,Eric Stahlman,Inferno_(TV_story)
Greg Sutton,Alastair Lethbridge-Stewart,Inferno_(TV_story)
Petra Williams,Eric Stahlman,Inferno_(TV_story)
Petra Williams,Alastair Lethbridge-Stewart,Inferno_(TV_story)
Eric Stahlman,Alastair Lethbridge-Stewart,Inferno_(TV_story)
Third Doctor,The Brigadier,Terror_of_the_Autons_(TV_story)
Third Doctor,John Benton,Terror_of_the_Autons_(TV_story)
Third Doctor,Mike Yates,Terror_of_the_Autons_(TV_story)
Third Doctor,Jo Grant,Terror_of_the_Autons_(TV_story)
Third Doctor,Time Lord messenger,Terror_of_the_Autons_(TV_story)
Third Doctor,Nestene Consciousness,Terror_of_the_Autons_(TV_story)
Third Doctor,The Master,Terror_of_the_Autons_(TV_story)
The Brigadier,John Benton,Terror_of_the_Autons_(TV_story)
The Brigadier,Mike Yates,Terror_of_the_Autons_(TV_story)
The Brigadier,Jo Grant,Terror_of_the_Autons_(TV_story)
The Brigadier,Time Lord messenger,Terror_of_the_Autons_(TV_story)
The Brigadier,Nestene Consciousness,Terror_of_the_Autons_(TV_story)
The Brigadier,The Master,Terror_of_the_Autons_(TV_story)
John Benton,Mike Yates,Terror_of_the_Autons_(TV_story)
John Benton,Jo Grant,Terror_of_the_Autons_(TV_story)
John Benton,Time Lord messenger,Terror_of_the_Autons_(TV_story)
John Benton,Nestene Consciousness,Terror_of_the_Autons_(TV_story)
John Benton,The Master,Terror_of_the_Autons_(TV_story)
Mike Yates,Jo Grant,Terror_of_the_Autons_(TV_story)
Mike Yates,Time Lord messenger,Terror_of_the_Autons_(TV_story)
Mike Yates,Nestene Consciousness,Terror_of_the_Autons_(TV_story)
Mike Yates,The Master,Terror_of_the_Autons_(TV_story)
Jo Grant,Time Lord messenger,Terror_of_the_Autons_(TV_story)
Jo Grant,Nestene Consciousness,Terror_of_the_Autons_(TV_story)
Jo Grant,The Master,Terror_of_the_Autons_(TV_story)
Time Lord messenger,Nestene Consciousness,Terror_of_the_Autons_(TV_story)
Time Lord messenger,The Master,Terror_of_the_Autons_(TV_story)
Nestene Consciousness,The Master,Terror_of_the_Autons_(TV_story)
Third Doctor,The Brigadier,The_Mind_of_Evil_(TV_story)
Third Doctor,John Benton,The_Mind_of_Evil_(TV_story)
Third Doctor,Mike Yates,The_Mind_of_Evil_(TV_story)
Third Doctor,Jo Grant,The_Mind_of_Evil_(TV_story)
Third Doctor,Carol Bell,The_Mind_of_Evil_(TV_story)
Third Doctor,Roland Summers,The_Mind_of_Evil_(TV_story)
Third Doctor,Charles Kettering,The_Mind_of_Evil_(TV_story)
Third Doctor,George Patrick Barnham,The_Mind_of_Evil_(TV_story)
Third Doctor,Arthur Linwood,The_Mind_of_Evil_(TV_story)
Third Doctor,The Master,The_Mind_of_Evil_(TV_story)
Third Doctor,Harry Mailer,The_Mind_of_Evil_(TV_story)
Third Doctor,Keller Machine,The_Mind_of_Evil_(TV_story)
The Brigadier,John Benton,The_Mind_of_Evil_(TV_story)
The Brigadier,Mike Yates,The_Mind_of_Evil_(TV_story)
The Brigadier,Jo Grant,The_Mind_of_Evil_(TV_story)
The Brigadier,Carol Bell,The_Mind_of_Evil_(TV_story)
The Brigadier,Roland Summers,The_Mind_of_Evil_(TV_story)
The Brigadier,Charles Kettering,The_Mind_of_Evil_(TV_story)
The Brigadier,George Patrick Barnham,The_Mind_of_Evil_(TV_story)
The Brigadier,Arthur Linwood,The_Mind_of_Evil_(TV_story)
The Brigadier,The Master,The_Mind_of_Evil_(TV_story)
The Brigadier,Harry Mailer,The_Mind_of_Evil_(TV_story)
The Brigadier,Keller Machine,The_Mind_of_Evil_(TV_story)
John Benton,Mike Yates,The_Mind_of_Evil_(TV_story)
John Benton,Jo Grant,The_Mind_of_Evil_(TV_story)
John Benton,Carol Bell,The_Mind_of_Evil_(TV_story)
John Benton,Roland Summers,The_Mind_of_Evil_(TV_story)
John Benton,Charles Kettering,The_Mind_of_Evil_(TV_story)
John Benton,George Patrick Barnham,The_Mind_of_Evil_(TV_story)
John Benton,Arthur Linwood,The_Mind_of_Evil_(TV_story)
John Benton,The Master,The_Mind_of_Evil_(TV_story)
John Benton,Harry Mailer,The_Mind_of_Evil_(TV_story)
John Benton,Keller Machine,The_Mind_of_Evil_(TV_story)
Mike Yates,Jo Grant,The_Mind_of_Evil_(TV_story)
Mike Yates,Carol Bell,The_Mind_of_Evil_(TV_story)
Mike Yates,Roland Summers,The_Mind_of_Evil_(TV_story)
Mike Yates,Charles Kettering,The_Mind_of_Evil_(TV_story)
Mike Yates,George Patrick Barnham,The_Mind_of_Evil_(TV_story)
Mike Yates,Arthur Linwood,The_Mind_of_Evil_(TV_story)
Mike Yates,The Master,The_Mind_of_Evil_(TV_story)
Mike Yates,Harry Mailer,The_Mind_of_Evil_(TV_story)
